match_id,event_id,scout_name,team_num,match_num,auton_midline,auton_scored_high,auton_shot_high,auton_high_percent,auton_scored_low,auton_shot_low,auton_low_percent,auton_gears,auton_rotors,driver_skill,human_skill,defense_skill,shooter_range,bot_type,fuel_loading_method,high_balls_scored,high_balls_shot,high_balls_percent,low_balls_scored,low_balls_shot,low_balls_percent,gears_loading_method,gears_placed,gears_attempted,teleop_rotors,climb,comments
1102,4,Brianna,4505,6,yes,0,0,0,0,0,0,0,1,3,3,2,UNKNOWN,Gear,Floor,0,0,0,0,0,0,Human,1,1,2,no,had trouble lining up the gears
1103,4,Damian,2458,6,yes,0,0,0,0,0,0,0,0,3,2,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Floor,0,0,0,yes,driver could be better
1104,4,Katie,2458,6,yes,0,0,0,0,0,0,1,1,1,2,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,0,0,2,yes,
1105,4,James,2495,6,yes,0,0,0,0,0,0,0,0,2,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,1,2,2,no,Gear went into their robot
1106,4,James,369,87,yes,0,0,0,0,0,0,0,0,3,2,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Floor,0,3,0,no,
1107,4,Brianna,3941,7,yes,0,0,0,0,0,0,1,1,3,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,3,3,2,no,
1108,4,Katie,5310,7,no,0,0,0,0,0,0,0,2,1,1,1,UNKNOWN,UNKNOWN,UNKNOWN,0,0,0,0,0,0,UNKNOWN,0,0,0,no,Did nothing
1109,4,Ethan Crowley,4638,7,yes,0,0,0,0,0,0,2,1,3,3,4,UNKNOWN,UNKNOWN,UNKNOWN,0,0,0,0,0,0,Human,3,3,3,yes,
1110,4,Damian,87,7,no,0,0,0,0,0,0,0,0,4,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,1,1,1,no,
1111,4,Emily,5420,7,yes,0,0,0,0,0,0,2,2,5,5,5,UNKNOWN,UNKNOWN,UNKNOWN,0,0,0,0,0,0,Floor,3,3,2,yes,
1112,4,Ethan,4342,8,yes,0,0,0,0,0,0,0,0,4,4,3,UNKNOWN,Gear,Floor,0,0,0,0,0,0,Human,3,3,2,yes,
1113,4,Brianna,1719,8,yes,0,0,0,0,0,0,0,0,3,3,3,UNKNOWN,Stand-Alone,Floor,0,0,0,0,0,0,UNKNOWN,0,0,2,no,lost gears in the middle of the field
1114,4,Katie,747,8,yes,0,0,0,0,0,0,0,0,4,3,1,UNKNOWN,UNKNOWN,UNKNOWN,0,0,0,0,0,0,Floor,1,1,2,no,
1115,4,Emily,1218,8,no,0,0,0,0,0,0,0,0,3,3,3,UNKNOWN,UNKNOWN,Floor,0,0,0,0,0,0,Floor,1,1,1,no,
1116,4,James,271,8,yes,0,0,0,0,0,0,0,0,2,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Floor,1,2,0,yes,
1117,4,Damian,4342,8,yes,0,0,0,0,0,0,1,0,3,3,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,3,3,2,yes,
1118,4,Davis,225,9,yes,2,5,0,0,0,0,0,0,4,3,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,3,3,2,no,
1119,4,Davis,225,9,yes,2,5,0,0,0,0,0,0,4,3,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,3,3,2,no,
1120,4,Brianna,203,9,yes,0,0,0,0,0,0,0,0,3,5,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,1,1,2,no,
1121,4,James,1640,9,yes,0,0,0,0,0,0,0,0,3,4,3,UNKNOWN,Stand-Alone,Autoloader,0,0,0,0,0,0,Human,2,2,3,no,
1122,4,Damian,2180,9,yes,0,0,0,0,0,0,0,0,3,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,1,1,1,no,
1123,4,Katie,1370,9,yes,0,0,0,0,0,0,0,0,1,3,4,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,1,1,2,no,
1124,4,Emily,303,9,no,0,0,0,0,0,0,0,1,3,3,3,Airship,Shooter,UNKNOWN,12,60,0,0,0,0,Floor,1,1,1,yes,
1125,4,Emily,6226,10,yes,0,0,0,0,0,0,2,2,3,4,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Floor,3,3,2,yes,
1126,4,Brianna,321,10,yes,0,0,0,0,0,0,0,0,3,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,2,2,2,no,
1127,4,James,341,10,yes,0,0,0,0,0,0,0,0,1,3,3,UNKNOWN,Stand-Alone,Autoloader,4,50,0,0,0,0,Human,0,1,2,yes,
1128,4,Davis,1089,10,yes,0,0,0,0,0,0,0,0,2,3,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,2,2,2,yes,
1129,4,Damian,365,10,yes,0,10,0,0,0,0,0,0,3,3,4,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,3,3,1,yes,
1130,4,Katie,2729,10,yes,0,0,0,0,0,0,1,1,5,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,2,2,2,yes,
1131,4,Arjun,533,11,yes,0,0,0,0,0,0,1,0,1,1,1,UNKNOWN,UNKNOWN,UNKNOWN,0,0,0,0,0,0,Human,1,1,0,yes,"Bad driver, 1 gear scored"
1132,4,Paolo,2180,11,yes,0,0,0,0,0,0,0,0,3,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,UNKNOWN,0,0,0,no,Robot began to fall apart. Top was coming off.
1133,4,Arnav,225,11,yes,0,0,50,0,0,0,0,0,4,3,2,Field,Shooter,Floor,0,0,33,0,0,0,Human,0,0,2,yes,
1134,4,Connor,4638,11,yes,0,0,0,0,0,0,1,1,2,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,1,3,2,yes,
1135,4,Caleb,87,11,yes,0,0,0,0,0,0,0,0,3,5,4,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,1,2,2,no,
1136,4,Luna,4342,11,no,0,0,0,0,0,0,0,0,4,3,3,Airship,Gear,Autoloader,0,0,0,0,0,0,Human,3,3,3,yes,
1137,4,Connor,341,12,yes,0,0,0,0,0,0,0,0,5,5,5,UNKNOWN,Stand-Alone,Floor,0,0,0,0,0,0,Human,0,1,0,yes,
1138,4,Luna,1626,12,no,0,0,0,0,0,0,0,0,3,3,1,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,2,2,3,no,
1139,4,Paolo,303,12,yes,0,0,0,0,0,0,0,0,3,3,3,UNKNOWN,Gear,Floor,0,0,30,0,0,0,UNKNOWN,2,2,2,no,
1140,4,Caleb,369,12,yes,0,0,0,0,0,0,0,0,3,4,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,3,3,3,yes,
1141,4,Daniel,2458,12,yes,0,0,0,0,0,0,0,0,4,5,2,UNKNOWN,Gear,Floor,0,0,0,0,0,0,Floor,2,3,2,yes,
1142,4,Arjun,1218,12,no,0,0,0,0,0,0,0,0,1,1,1,UNKNOWN,UNKNOWN,UNKNOWN,0,0,0,0,0,0,UNKNOWN,0,0,0,no,Robot got stuck after auton and didn't move after that
1143,4,Paolo,747,13,no,0,0,0,0,0,0,0,0,5,4,3,UNKNOWN,Gear,UNKNOWN,0,0,70,0,0,0,Human,0,0,0,yes,
1144,4,Arnav,2729,13,yes,0,0,0,0,0,0,1,0,3,3,4,Close Launchpad,UNKNOWN,Floor,0,0,0,0,0,0,UNKNOWN,2,2,0,yes,
1145,4,Arjun,5310,13,no,0,0,0,0,0,0,0,0,1,1,1,UNKNOWN,UNKNOWN,Autoloader,0,0,0,0,0,0,UNKNOWN,0,0,0,no,"failed auton, unable to move afterwards"
1146,4,Luna,6226,13,no,0,0,0,0,0,0,0,0,2,3,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,3,3,3,no,
1147,4,Connor,1370,13,yes,0,0,0,0,0,0,0,0,2,3,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,UNKNOWN,1,1,1,no,
1148,4,Daniel Kim,2495,13,yes,0,0,0,0,0,0,0,0,2,4,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,0,1,2,no,
1149,4,Arjun,203,14,yes,5,8,0,0,0,0,0,0,5,5,3,Close Launchpad,Gear,Human,0,0,0,0,0,0,UNKNOWN,2,2,0,yes,
1150,4,Luna,365,14,yes,0,0,0,0,0,0,0,0,4,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,1,1,2,yes,Gear got stuck in intake
1151,4,Arnav,365,14,yes,0,0,0,0,0,0,1,2,3,5,2,Close Launchpad,Gear,Floor,0,0,0,0,0,0,Human,2,2,2,yes,
1152,4,Connor,4505,14,yes,0,0,0,0,0,0,0,0,2,3,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,1,1,3,no,
1153,4,Paolo,1719,14,yes,0,0,0,0,0,0,0,0,1,4,2,UNKNOWN,UNKNOWN,Floor,0,0,0,0,0,0,UNKNOWN,0,0,0,no,
1154,4,Daniel,5420,14,yes,0,0,0,0,0,0,1,1,3,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,2,3,3,yes,
1155,4,Arnav,271,15,yes,0,0,0,0,0,0,0,0,4,4,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,3,3,1,no,Excellent gears
1156,4,Connor,1640,15,yes,0,0,0,0,0,0,0,0,4,4,3,Key,Stand-Alone,Autoloader,33,43,0,0,0,0,Human,2,2,3,yes,
1157,4,Mei Rose,321,15,yes,0,0,0,0,0,0,0,0,2,3,4,UNKNOWN,Defender,UNKNOWN,0,0,0,0,0,0,Human,0,1,2,no,
1158,4,Arjun,4637,15,yes,0,0,0,0,0,0,0,0,3,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,2,2,1,yes,didn't score its gear in auton
1159,4,Paolo,3941,15,yes,0,0,0,0,0,0,1,1,4,4,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,3,4,2,yes,
1160,4,Daniel,316,15,yes,0,0,0,0,0,0,1,1,5,3,5,Close Launchpad,Gear,UNKNOWN,0,0,0,0,0,0,Floor,2,3,3,yes,
1161,4,N/A,365,16,yes,0,0,0,0,0,0,1,0,3,3,4,UNKNOWN,UNKNOWN,Human,0,0,25,0,0,0,Human,0,0,2,yes,
1162,4,Daniel,225,16,yes,0,95,0,0,0,0,0,0,5,5,4,UNKNOWN,Stand-Alone,Floor,0,0,65,0,0,0,Human,1,1,3,yes,
1163,4,Connor,747,16,no,0,0,0,0,0,0,0,0,3,2,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Floor,3,3,3,yes,
1164,4,Mei Rose,4342,16,yes,0,0,0,0,0,0,0,0,4,4,3,Key,Gear,Autoloader,0,3,0,0,0,0,Human,3,3,3,yes,
1165,4,Brianna,369,16,yes,0,0,0,0,0,0,1,0,4,4,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Floor,3,3,3,yes,
1166,4,Paolo,4505,16,yes,0,0,0,0,0,0,1,0,4,4,4,UNKNOWN,UNKNOWN,Floor,0,0,0,0,0,0,Floor,1,2,1,yes,
1167,4,Connor,341,17,yes,0,0,0,0,0,0,0,0,5,5,5,UNKNOWN,Stand-Alone,Floor,0,0,0,0,0,0,Human,0,0,2,no,
1168,4,Mei Rose,4638,17,yes,0,0,0,0,0,0,1,1,4,4,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,1,2,2,yes,
1169,4,Paolo,1370,17,yes,0,0,0,0,0,0,1,1,4,4,4,UNKNOWN,Gear,Floor,0,0,0,0,0,0,UNKNOWN,1,1,1,yes,
1170,4,Paolo,1370,17,yes,0,0,0,0,0,0,1,1,4,4,4,UNKNOWN,Gear,Floor,0,0,0,0,0,0,UNKNOWN,1,1,1,yes,
1171,4,Arnav,2458,17,yes,0,0,0,0,0,0,0,0,2,4,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Floor,0,0,1,yes,team only got one gear
1172,4,Daniel,1719,17,yes,0,0,0,0,0,0,0,0,4,4,3,UNKNOWN,UNKNOWN,UNKNOWN,0,0,0,0,0,0,Human,1,1,2,yes,
1173,4,Arnav,4637,18,yes,0,0,0,0,0,0,0,0,1,5,2,UNKNOWN,Gear,Floor,0,0,0,0,0,0,Floor,0,0,0,yes,terrible driver and gear loading mechanism
1174,4,Connor,1089,18,yes,0,0,0,0,0,0,0,0,3,3,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,1,1,2,no,
1175,4,Mei Rose,5310,18,no,0,0,0,0,0,0,0,0,3,3,3,UNKNOWN,UNKNOWN,UNKNOWN,0,0,0,0,0,0,UNKNOWN,0,0,0,no,Did not move the entire match
1176,4,Daniel,2180,18,yes,0,0,0,0,0,0,0,0,5,3,4,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,0,2,0,yes,got stuck on fuel
1177,4,Paolo,321,18,no,0,0,0,0,0,0,0,0,5,4,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,2,3,2,no,
1178,4,Brianna,1218,18,yes,0,0,0,0,0,0,0,1,3,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Floor,2,2,0,yes,
1179,4,Daniel,271,19,yes,0,0,0,0,0,0,0,1,4,5,4,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Floor,2,3,3,yes,
1180,4,Arnav,533,19,yes,0,0,0,0,0,0,1,1,3,4,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,2,2,2,no,
1181,4,Mei Rose,303,19,yes,0,0,0,0,0,0,1,1,4,5,4,UNKNOWN,Stand-Alone,Autoloader,0,0,10,0,0,0,Human,2,2,0,yes,
1182,4,Paolo,5420,19,yes,0,0,0,0,0,0,0,0,4,4,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,4,4,3,yes,
1183,4,Connor,2495,19,yes,0,0,0,0,0,0,0,1,3,3,3,UNKNOWN,Gear,UNKNOWN,0,6,0,0,0,0,Human,3,3,3,yes,
1184,4,Brianna,6226,19,yes,0,0,0,0,0,0,1,1,4,4,4,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,2,2,3,no,
1185,4,Paolo,1640,20,yes,0,0,0,0,0,0,0,0,4,4,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,1,1,3,yes,
1186,4,Arnav,203,20,yes,0,0,0,0,0,0,0,0,4,4,3,UNKNOWN,Gear,Floor,0,0,0,0,0,0,Floor,3,3,3,yes,
1187,4,Arnav,316,20,yes,0,0,0,0,0,0,0,1,4,5,4,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Floor,3,3,0,yes,
1188,4,Daniel,316,20,yes,0,0,0,0,0,0,0,1,4,5,4,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Floor,3,3,0,yes,
1189,4,Caleb,87,20,yes,0,0,0,0,0,0,0,0,2,3,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,1,1,3,no,
1190,4,Mei Rose,1626,20,yes,0,0,0,0,0,0,0,0,5,4,3,Key,Gear,UNKNOWN,0,0,0,0,0,0,Floor,3,3,3,yes,
1191,4,Brianna,2729,20,yes,0,0,0,0,0,0,1,1,4,4,4,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,3,3,3,yes,
1192,4,James,4638,21,yes,0,0,0,0,0,0,1,0,3,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,1,3,0,yes,
1193,4,Caleb,1089,21,yes,0,0,0,0,0,0,0,0,3,4,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,2,2,2,no,
1194,4,Daniel,2458,21,yes,0,0,0,0,0,0,0,0,4,2,4,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Floor,0,1,3,yes,
1195,4,Sean,6226,21,yes,0,0,0,0,0,0,0,0,3,4,3,Close Launchpad,Gear,Floor,0,0,0,0,0,0,Human,2,3,2,yes,
1196,4,Emily,225,21,yes,10,10,0,0,0,0,1,1,5,3,4,UNKNOWN,UNKNOWN,UNKNOWN,9,10,0,0,0,0,Floor,1,1,1,yes,
1197,4,Damian,271,21,yes,0,0,0,0,0,0,0,0,4,4,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,3,3,3,yes,
1198,4,Caleb,2180,22,yes,0,0,0,0,0,0,0,0,3,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,2,2,3,yes,
1199,4,Emily,1218,22,yes,0,0,0,0,0,0,1,1,4,4,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,UNKNOWN,1,1,1,yes,
1200,4,James,3941,22,yes,0,0,0,0,0,0,0,0,2,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,UNKNOWN,1,2,3,yes,
1201,4,Damian,747,22,yes,0,0,0,0,0,0,0,0,5,4,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Floor,5,5,3,yes,
1202,4,Daniel,533,22,no,0,0,0,0,0,0,0,0,4,4,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,2,3,3,no,
1203,4,Caleb,365,23,yes,0,0,0,0,0,0,1,1,3,3,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,1,1,3,yes,
1204,4,James,87,23,yes,0,0,0,0,0,0,2,0,1,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,UNKNOWN,0,1,2,no,failed to climb for twenty seconds
1205,4,Emily,1719,23,yes,0,0,0,0,0,0,1,0,2,5,4,UNKNOWN,Defender,Floor,0,0,0,0,0,0,UNKNOWN,1,1,1,no,
1206,4,Sean,316,23,yes,0,0,0,0,0,0,1,1,4,3,4,UNKNOWN,Defender,Floor,0,0,0,0,0,0,UNKNOWN,1,1,3,yes,
1207,4,Daniel,303,23,yes,0,0,0,0,0,0,1,2,3,3,3,UNKNOWN,Stand-Alone,UNKNOWN,0,0,0,0,0,0,Human,3,3,3,no,
1208,4,Damian,5310,23,no,0,0,0,0,0,0,0,0,3,3,3,UNKNOWN,Defender,UNKNOWN,0,0,0,0,0,0,UNKNOWN,0,0,0,no,
1209,4,James,4637,24,yes,0,0,0,0,0,0,1,0,1,2,3,UNKNOWN,UNKNOWN,UNKNOWN,0,0,0,0,0,0,Floor,0,3,1,yes,
1210,4,Caleb,1640,24,yes,0,0,0,0,0,0,0,1,3,4,2,Key,Gear,Human,0,0,80,0,0,0,Human,1,1,3,yes,
1211,4,Sean,4342,24,no,0,0,0,0,0,0,0,1,4,3,3,Key,UNKNOWN,Floor,3,3,0,0,0,0,Human,2,2,3,yes,
1212,4,Emily,2495,24,yes,0,0,0,0,0,0,0,0,2,3,5,UNKNOWN,Defender,UNKNOWN,0,0,0,0,0,0,UNKNOWN,0,0,0,yes,
1213,4,Damian,203,24,yes,0,0,0,0,0,0,0,0,2,2,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Floor,0,0,0,yes,
1214,4,Daniel,747,24,yes,0,0,0,0,0,0,0,0,5,5,4,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,3,3,3,yes,
1215,4,Emily,1370,25,yes,0,0,0,0,0,0,1,0,4,3,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Floor,1,1,0,no,
1216,4,Emily,1370,25,yes,0,0,0,0,0,0,1,0,4,3,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Floor,1,1,0,no,
1217,4,Damian,369,25,yes,0,0,0,0,0,0,0,0,3,4,4,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Floor,2,3,3,yes,
1218,4,Daniel,321,25,yes,0,0,0,0,0,0,1,1,3,3,4,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,3,3,0,yes,
1219,4,Sean,1626,25,yes,0,0,0,0,0,0,0,1,3,3,3,UNKNOWN,Gear,Floor,0,0,0,0,0,0,Human,1,2,2,yes,
1220,4,James,4505,25,yes,0,0,0,0,0,0,1,0,2,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,2,3,3,no,
